"The facility opened in 1923 after being donated to the college by Lunsford Richardson, Jr., Davidson class of 1914, and his brother Henry Smith Richardson, Davidson class of 1906, in memory of their father, Lunsford Richardson, Sr., Davidson class of 1875."	2	[CHILD_OF]
"The family lived in Brazil and Chile before moving back to Porto, Portugal in 1869, when she was three years old."	1	[PLACE_OF_RESIDENCE]
"The firm was founded by Rochester native Mike Klampe (deceased 2001) who earned recognition & praise for his legal skill, passionate commitment to his clients' interests & his volunteerism and broad contributions to the community."	3	[DATE_OF_DEATH]
"The firm was founded in 2006 by Hugh McColl, Jr., the former Chairman and CEO of Bank of America, and Marc Oken, the former CFO of Bank of America."	2	[CEO]
"The first Baron's father, Thomas Lister, grandfather, Thomas Lister, and uncle, Nathaniel Lister ( of Armitage Park, Staffordshire), also represented Clitheroe in the House of Commons."	2	[CHILD_OF]
"The first fullerene molecule to be discovered, and the family's namesake, buckminsterfullerene (C60), was prepared in 1985 by Richard Smalley, Robert Curl, James Heath, Sean O'Brien, and Harold Kroto at Rice University."	3	[EMPLOYEE_OR_MEMBER_OF]
"The following year the couple divorced (after Cane faked his death and kept secrets from Lily), but reunited and were remarried in 2012."	4	[SPOUSE]
The food is created by a Birmingham born chef of Italian heritage whose passion is the contemporary cooking of Italy and France.	3	[PLACE_OF_BIRTH]
"The former President and CEO of Dell Inc., in 2006 Rollins was named by London's CBR as the 9th Most Influential person in the Enterprise IT sector."	2	[CEO]
"The founders of Elon College named the school “Elon,” because they understood that to be the Hebrew word for oak, and the area contained many oak trees."	2	[FOUNDED_BY]
"The fourth of five children, she is the only daughter of former BBC journalist Paul Burden and his wife, and the niece of the actor Hugh Burden."	1	[CHILD_OF]
"The game was originally created as an homage to series designer Adam Rippon's late father, sculptor and professor Thomas Rippon, who died in December 2010."	1	[DATE_OF_DEATH]
"The group is named after the red-haired Italian priest and Baroque composer, Antonio Vivaldi."	3	[NATIONALITY]
"The headquarters of Turner's properties are located in both the CNN Center in Downtown Atlanta and the Turner Broadcasting campus off Techwood Drive in Midtown Atlanta, which also houses Turner Studios."	4	[HEADQUARTERS]
"The house contains fine furniture, musical instruments and tapestries collected by Lister between 1911 and 1956, when he died in a car crash."	1	[DATE_OF_DEATH]
"The importance of loop gain as a parameter for characterizing electronic feedback amplifiers was first recognized by Heinrich Barkhausen in 1921,was developed further by Hendrik Wade Bode and Harry Nyquist at Bell Labs in the 1930s."	3	[EMPLOYEE_OR_MEMBER_OF]
The journal was established in 1958 as the Journal of Environmental Engineering.	4	[DATE_FOUNDED]
"The label is co-owned by Ian MacKaye and Jeff Nelson, who founded Dischord in 1980 to release Minor Disturbance by The Teen Idles."	3	[DATE_FOUNDED, FOUNDED_BY]
"The leading proponents of the theory are Anna Wierzbicka at Warsaw University and later at the Australian National University who originated the theory in the early 1970s (Wierzbicka 1972), and Cliff Goddard at Australia's Griffith University (Goddard & Wierzbicka 1994, 2002)."	2	[EMPLOYEE_OR_MEMBER_OF]
"The magazine moved its offices to San Clemente where it was published for more than 15 years before being purchased by Primedia, and later purchased again by supermarket magnate Ron Burkle's Source Interlink."	2	[HEADQUARTERS]
"The most infamous and influential members of the family were Maso and his son Rinaldo degli Albizzi (1370–1442) who countered the rise of Cosimo de' Medici, exiling him in 1433."	1	[CHILD_OF]
"The name Armada derives from the first two letters of the founders' first names: Armin van Buuren, Maykel Piron, David Lewis."	2	[FOUNDED_BY]
"The new owner, Chris Pieschl, grew up in Overland Park, KS and attended Blue Valley High School."	1	[PLACE_OF_RESIDENCE]
"The organization was co-founded in 1993 by Zainab Salbi, an Iraqi American who is herself a survivor of the Iran–Iraq War and Salbi's then-husband Amjad Atallah."	1	[NATIONALITY]
"The organization was founded in 1985 by David L Levy, Esq. and it is headquartered in Landover, Maryland in the Washington D.C. metropolitan area."	3	[HEADQUARTERS]
"The original board of directors consisted of two US citizens, Richard Millett and Emilio Gonzalez, and Venezuelan citizen Salvador Briceno."	4	[NATIONALITY]
The original idea by Rinspeed founder and CEO Frank M. Rinderknecht was inspired by the 1977 James Bond film The Spy Who Loved Me.	4	[CEO, FOUNDED_BY]
"The origins of the company are complex, going back to the early 20th century and the initial enterprises (Horch and the Audiwerke) founded by engineer August Horch; and two other manufacturers (DKW and Wanderer), leading to the foundation of Auto Union in 1932."	1	[DATE_FOUNDED]
"The palace was visited by Henry V of England, and used by Mary Tudor just prior to her marriage to Philip II at Winchester Cathedral."	3	[SPOUSE]
"The parent company Immersive Ventures is headquartered in Kelowna, British Columbia with Immersive Media Company offices in Dallas, Texas."	3	[HEADQUARTERS]
"The party was almost disbanded after the death of Miglio in 2001, but continued to exist and to be active under the leadership of Giovine until 2008, when it was merged into the Movement for Autonomy."	1	[DATE_OF_DEATH]
"The practice was originally located in Western Springs, and moved to its present location when it expanded to its larger, more convenient location in 1996."	3	[HEADQUARTERS]
"The press exulted in publicizing Callas's temperamental behavior, her with Renata Tebaldi and her love affair with Greek shipping tycoon Aristotle Onassis."	1	[NATIONALITY]
"The previous castle on the site was shelter for Louis VII of France and Eleanor of Aquitaine on the day after their wedding, in July 1137."	3	[SPOUSE]
"The primary aims of the foundation are, globally, to enhance healthcare and reduce extreme poverty, and in America, to expand educational opportunities and access to information technology.The foundation, based in Seattle, Washington, is controlled by its three trustees: Bill Gates, Melinda Gates and Warren Buffett."	2	[HEADQUARTERS]
The reformed Verdam was a professor for Roman law and international civil law at the Vrije Universiteit Amsterdam and from 1959 to 1960 its Rector Magnificus.	2	[EMPLOYEE_OR_MEMBER_OF]
"The remainder of the party remained loyal to Posadas' line; it continued with a very low level of activity after his death in 1981, and continued to publish Red Flag intermittently until the year 2000."	1	[DATE_OF_DEATH]
The roots of Gibbs & Dandy can be traced back to 1843 when it was an ironmongery business based in Luton.	4	[HEADQUARTERS]
"The second Imperial Crown of Mexico, created during the Second Mexican Empire for Emperor Maximilian I (his consort was Charlotte of Belgium, or Empress Carlota of Mexico), who reigned from 1864–67, is better documented."	2	[SPOUSE]
The sentence was never carried out; Briedé died of natural causes in Germany in January 1962.	1	[DATE_OF_DEATH]
"The station is owned by the CBS Television Stations subsidiary of CBS Corporation, and is part of a duopoly with MyNetworkTV affiliate WSBK-TV (channel 38)."	1	[SUBSIDIARY_OF]
The station is owned by the CBS Television Stations subsidiary of CBS Corporation.	3	[SUBSIDIARY_OF]
"The station is owned by the NBC Owned Television Stations subsidiary of the NBCUniversal division of Comcast, as part of a duopoly with Corona-licensed Telemundo owned-and-operated station KVEA (channel 52)."	4	[SUBSIDIARY_OF]
"The success of African runners at the marathon drew the ire of Pietro Giovannoni, a local politician and Lega Nord member, who said public funds should not be used to support a race won by foreigners."	4	[POLITICAL_AFFILIATION]
"The team plays its home games at the Toyota Center, located in downtown Houston."	4	[HEADQUARTERS]
"The team was established as the San Diego Rockets, an expansion team originally based in San Diego, in 1967."	4	[HEADQUARTERS]
"The triumphant NARC (a coalition of the National Alliance Party of Kenya and Liberal Democratic Party), which dominated in the general elections of 2002 was in the majority, led by Kibaki."	4	[POLITICAL_AFFILIATION]
The two Presidents announced that the work of the Commission would be coordinated by Secretary of State Hillary Clinton and Russian Foreign Minister Sergei Lavrov.	1	[EMPLOYEE_OR_MEMBER_OF]
"The two record labels include Bash Records, which is the parent label, and Bash Music Group, which is the Electronic Dance Music label."	3	[SUBSIDIARY_OF]
"The video was directed by Rob Zombie, featuring his signature style of blue lighting, zombies, and a regular female cameo, Rob Zombie's wife Sheri Moon Zombie."	4	[SPOUSE]
"The ward returns three councillors every four years to Borough Council and at the last election, held on 22 May 2014 Michael Desmond, Anna-Joy Rickard and Rick Muir, all Labour Party candidates, were returned."	4	[POLITICAL_AFFILIATION]
"The website was founded by David Tabizel, Dan Thompson, who had previously been CEO of 365 Corporation and Renegade Software as well as Hans Stocker Durlacher Corporation and Rupert Ashe (CEO Focus Communications)."	2	[CEO]
"The younger Boyd bought the North Texan and merged the publications, running a daily newspaper known as the Paris Morning News until his death in 1902."	1	[DATE_OF_DEATH]
"Their beers include: A recent venture has been to produce a beer from a recipe by Gilbert White, the famous naturalist born in 1720 in nearby Selborne."	2	[PLACE_OF_BIRTH]
"Their children were Mary Graham (born in 1913), Philip Graham (born in 1915), who later became husband of Katharine Graham and publisher of the Washington Post, and Bill Graham (born in 1924)."	2	[SPOUSE]
Their daughter Lisa and her husband Jack May bought the business from them in 2000.	1	[CHILD_OF]
"Their father, Charles Peterson Jr, laid the groundwork for the business and they continue his traditions today of providing a wide variety of gardening products, and as always, service with a smile."	4	[CHILD_OF]
Their son Gordy joined the family business and currently serves as the company's president.	4	[CHILD_OF]
"Their son Thomas Dawes (July 8, 1757 – July 21, 1825) was a jurist and an alumnus of Harvard University, graduating in 1777, and served in the Massachusetts Supreme Judicial Court from 1792 to 1802; he married Margaret Greenleaf."	2	[SPOUSE]
"Their two grown sons, Billy and John, have followed their dad into careers in the media business in New York City."	2	[CHILD_OF]
"Then in 2003, heartbreaking and unexpected, his wife Sherry died after a short battle with breast cancer."	4	[DATE_OF_DEATH]
"Then we decided to move to Italy, Rome where I continued my studies in an American School until I almost graduated High School."	1	[PLACE_OF_RESIDENCE]
"Theodore Leo Moritz (February 10, 1892 – March 13, 1982) was a Democratic member of the U.S. House of Representatives from Pennsylvania."	2	[POLITICAL_AFFILIATION]
There are about 210 international day students who live with their families in Rome.	2	[PLACE_OF_RESIDENCE]
"These shares were previously owned by her father in-law, J. Howard Marshall, who was married to Anna Nicole Smith in the last year of his life."	1	[SPOUSE]
"They continued to produce competition cars until 1981, when Vittorio Stanguellini died; thenceforth, the company devoted to vintage cars."	4	[DATE_OF_DEATH]
"They crossed the Rhine in 406 AD along with the Vandals and Suebi, settling in Orléans and Valence."	1	[PLACE_OF_RESIDENCE]
"They had four daughters: He married, thirdly, Mary Jillean Gwenellan Eddy, daughter of William Edward Montague Eddy, in 1986."	1	[SPOUSE]
"They had one child, future Florida Governor and United States Senator Bob Graham."	2	[CHILD_OF]
"They have a son, Andrew Viglundur (b. February 25, 1991, Winnipeg) and daughter, Sarah Gudrun (b. April 3, 1992, Winnipeg)."	2	[DATE_OF_BIRTH]
"They live within walking distance of their restaurant, enjoy spending time hiking and swimming at local springs and sinkholes, and are raising a 5th-generation Tallahasseean-- their daughter Lina."	2	[CHILD_OF]
"They lived in areas of today's southern Poland, western Ukraine, Slovakia and Hungary."	2	[PLACE_OF_RESIDENCE]
They moved to Yorkshire where he was Secretary of the CPGB in Barnsley.	3	[PLACE_OF_RESIDENCE]
They performed Doors material exclusively until the death of Manzarek in 2013.	4	[DATE_OF_DEATH]
"They were formed in 2008 after the Scunthorpe Scorpions were promoted to the Premier League, and acted as a feeder or reserve team to the Scorpions."	1	[DATE_FOUNDED]
"They were named for Alfieri Maserati (one of the Maserati brothers, founders of Maserati) and for their straight-six engine."	3	[FOUNDED_BY]
They will be turning the operation of the business over to their daughter Karen LangSchweigl and Son Steve Lang.	2	[CHILD_OF]
"Things continued to grow at a maddening pace, and in 2007 we moved Point Brew Supply near Springville Pond in Plover, WI and also opened O'so Brewing Company."	3	[HEADQUARTERS]
"This Westchester school opened in 2011 and is one of the only locations where Kaicho and his son, Nidaime, actively teach."	3	[CHILD_OF]
"This designation met the strong opposition of Eurydice, wife of Philip III, leading, in the meeting called in 321 BCE at Triparadisus of all the generals, to their replacement with Antipater."	1	[SPOUSE]
"This generation of Focus would be the first Ford vehicle designed under the tenure of CEO Alan Mulally and his ""One Ford"" plan, which aimed to leverage Ford's global resources into creating more competitive vehicles that could be sold globally in each segment with minimal changes."	1	[CEO]
"This is also the first film in the series where Tigger is voiced by Jim Cummings (who also voices Pooh), Tigger's original voice actor, Paul Winchell, officially retired from the role in 1999 after A Valentine for You and died in 2005."	3	[DATE_OF_DEATH]
"Thomas ""Tom"" Kalinske (born July 17, 1944) is an American businessman, best known as having worked for Mattel 1972-87, reviving the Barbie & Hot Wheels Brands, launching Master of the Universe, then being promoted to CEO of [Mattel] from 1985 to 1987."	4	[CEO]
"Thomas ""Tommy"" Gallogley (9 April 1890 – 1976) was a Scottish professional footballer who scored 10 goals from 83 appearances in the Football League playing for Plymouth Argyle and Exeter City in the 1920s."	4	[DATE_OF_BIRTH]
"Thomas Allen ""Tom"" Catlin (September 8, 1931 – June 7, 2008) was an American football player and coach."	1	[DATE_OF_BIRTH]
"Thomas Alva Edison Birthplace is the historic house in which the American inventor Thomas Alva Edison was born on February 11, 1847."	3	[NATIONALITY, DATE_OF_BIRTH]
"Thomas Appleby Matthews (1881, in Tamworth, Staffordshire – 22 June 1948, in Birmingham) was an English conductor and organist, the son of George Matthews and his wife Rebecca Clarson Bonas."	3	[CHILD_OF]
Thomas Christopher Boyd (14 August 1916 – 15 March 2004) was a British Labour Party politician.	3	[POLITICAL_AFFILIATION]
"Thomas Dawes (August 5, 1731 – January 2, 1809) was a Patriot who served as a Massachusetts militia colonel during the American Revolution and afterward assumed prominent positions in Massachusetts's government."	2	[DATE_OF_BIRTH]
"Thomas Michael Rafferty (born August 2, 1954) is a former American football offensive lineman in the National Football League for the Dallas Cowboys."	2	[NATIONALITY]
"Thomas Petre, 6th Baron Petre (1633–1706) was an English Catholic peer, the third son of Robert Petre, 3rd Baron Petre and Mary Brown."	1	[CHILD_OF]
"Thomas Wharton Phillips (February 23, 1835 – July 21, 1912) was a Republican member of the U.S. House of Representatives from Pennsylvania."	2	[POLITICAL_AFFILIATION]
"Thomas Wyer (1789 – December 23, 1848) was a political figure in New Brunswick."	1	[DATE_OF_BIRTH]
"Thomas married Mary Clifton (died 1706), daughter of Sir Thomas Clifton, Bt of Lytham, Lancashire."	1	[DATE_OF_DEATH]
"Thomas returned to his law practice until his death in 1956 in Sweet Springs, West Virginia."	3	[DATE_OF_DEATH]
Thorbjørn Lie (17 December 1943 – 19 November 2006) was a Norwegian businessperson and politician for the Progress Party.	3	[POLITICAL_AFFILIATION]
"Three châteaux have been located on the site since a hunting lodge was transformed into the first château for Princess Marguerite de Valois, favorite daughter of King Henry II, sister of Kings Francis II, Charles IX and Henry III and the first wife of King Henry IV, in the 16th century."	3	[CHILD_OF, SPOUSE]
"Three single versions were released: the promo b/w the same song, the 7"" single b/w ""One Part Be My Lover"" a song written by Raitt with her then husband actor Michael O'Keefe, which was also off Luck of the Draw, and a 12"" single with these two songs and ""I Ain’t Gonna Let You Break My Heart Again"" off her previous album Nick of Time."	1	[SPOUSE]
"Three years later, he founded Gorman Personnel Consultants Inc., a human resources company dedicated to the placement of insurance professionals."	4	[FOUNDED_BY]
"Through its banking parent (Merchants Bank of Indiana), PR Mortgage can offer floating and fixed rate interim construction and acquisition/rehab loans."	4	[SUBSIDIARY_OF]
"Throughout his sporting career, Negrel trained full-time for La Rose Boxing and Taekwondo Club in his native Marseilles, and also became a full-fledged member of the French taekwondo squad since 1996, under head coach and master Philippe Pinard."	4	[PLACE_OF_BIRTH]
"Tim and his wife, Jo, reside in Arlington and have been happily married for more than 40 years."	4	[SPOUSE]
"Tim was obsessing over bands, running a fanzine and releasing Bloc Party's debut single, Toby was running reputable website rockfeedback.com, which he set up aged 15 from his bedroom, whilst making shows for MTV and - promoting a Bloc Party gig."	2	[FOUNDED_BY]
"Timothy Christian ""Tim"" Hauck (born December 20, 1966) is a former American football safety in the National Football League (NFL)."	2	[DATE_OF_BIRTH]
"Timothy Lee ""Tim"" Toone (born February 14, 1985) is an American football wide receiver who is currently a free agent."	3	[NATIONALITY]
"Tiryaki completed her Master's and doctoral studies at the Faculty of Law of the Comenius University in Bratislava, Slovakia."	4	[EDUCATED_AT]
"To date he is longest serving Marshal of the Sejm of the Third Republic of Poland In January 2001, he founded the Civic Platform political party with Donald Tusk and Andrzej Olechowski."	1	[POLITICAL_AFFILIATION, DATE_FOUNDED, FOUNDED_BY]
"Today, Abdoulaye Diop, the current Prince Bethio, lives at Ross-Bethio where he is a Senegalese political leader."	2	[PLACE_OF_RESIDENCE]
"Today, American Douglas Metals is a third generation family-owned and operated organization led by Ed Raimonde (Chairman of the Board & CEO), Stephen Powers (President), and their sons, Scott Powers (VP of Sales), Craig Powers and Jeff Raimonde (VP of Marketing)."	3	[CEO, EMPLOYEE_OR_MEMBER_OF]
"Today, Burnt Hills Optical continues as Jean had planned under the leadership of Kris Cameron and her husband Dave."	3	[SPOUSE]
"Today, The Bank of Princeton team has grown from its beginnings with a team of 12 to over 125 employees led by Chairman Richard Gillespie."	1	[EMPLOYEE_OR_MEMBER_OF]
"Today, The Roof Center is a subsidiary of Beacon Roofing Supply, Inc. (NASDAQ: BECN), a Fortune 1000 Company and the largest publicly held distributor of roofing products in the United States."	2	[SUBSIDIARY_OF]
"Together they have three wonderful children – Nicholas, Ashlyn and Abigail."	2	[CHILD_OF]
"Together with our parent company, Contital s.r.l. we supply aluminium trays to the UK, Eire, Continental Europe, Middle East, North America, Asia and Australia."	4	[SUBSIDIARY_OF]
"Together with our parent company, Controlweb Ltd, we have experience in Water & Wastewater, Petrochemical and Food & Beverage industries."	3	[SUBSIDIARY_OF]
"Together with their 9-year old daughter Vivienne and their merry band of Old English Sheepdogs-Belvedere, Nike and Grumpy, the English family has built one of the Triangle's favorite florists specializing in unique every day bouquets and truly personalized weddings and events."	4	[CHILD_OF]
"Tom Hubert (born May 24, 1977) is a Belgian engineer, inventor and investor."	2	[NATIONALITY, DATE_OF_BIRTH]
"Tom Kivisto is an American businessman who co-founded SemGroup, L.P. in April 2000 and served as the company’s president and chief executive officer until July 18, 2008."	3	[CEO]
"Tom Silverman is the founder and CEO at Tommy Boy, a record label established in 1981."	1	[DATE_FOUNDED]
"Tom Sims (December 6, 1950 – September 12, 2012) was an American athlete, inventor, and entrepreneur."	3	[NATIONALITY]
Tom's son and daughter (Tommy and Christina) have also started at Tom Gibbs Chevrolet in the recent past and hope to bring the family business to new levels of success in future decades.	3	[CHILD_OF]
"Tomaso Armando Poggio (born September 11, 1947 in Genoa, Italy), is the Eugene McDermott professor in the Department of Brain and Cognitive Sciences, an investigator at the McGovern Institute for Brain Research, a member of the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL) and director of both the Center for Biological and Computational Learning at MIT and the Center for Brains, Minds, and Machines, a multi-institutional collaboration headquartered at the McGovern Institute since 2013."	3	[DATE_OF_BIRTH]
"Tomasz 'Tomek' Iwan (born 12 June 1971 in Słupsk) is a retired Polish footballer who played for a number of clubs throughout Europe, such as Olimpia Poznań, ŁKS Łódź, Warta Poznań and Lech Poznań in Poland, Roda JC, Feyenoord, PSV and RBC Roosendaal in the Netherlands, Trabzonspor in Turkey and Austria Wien and Admira Wacker in Austria."	3	[NATIONALITY, PLACE_OF_BIRTH]
"Tomasz Mendelski (born May 21, 1981 in Olsztyn) is a Polish sprint canoer."	4	[PLACE_OF_BIRTH]
"Tommy Woodcock died at Yarrawonga on 27 April 1985, aged 79, where he was cared for in his last years by his lifelong friends, the Hinchliffe family."	2	[DATE_OF_DEATH]
"Toni Morrison (born Chloe Ardelia Wofford; February 18, 1931) is an American novelist, editor, and Professor Emeritus at Princeton University."	3	[EMPLOYEE_OR_MEMBER_OF]
"Tony Harborn (born 26 August 1956) is a Swedish Paralympian who won two silver medals at the sixth Paralympic Games in Arnhem, Netherlands 1980, in the 80m CP C and 800 m CP C events and the silver in the 1000m Cross Country C6 event at the seventh Paralympic Games, New York, USA 1984."	4	[DATE_OF_BIRTH]
"Tony Pierce-Roberts, BSC (born 1945 in Birkenhead, England) is a British cinematographer."	4	[NATIONALITY]
"Torgeir Tarjei Olavsson Vraa (16 May 1868 – 21 June 1934) was a Norwegian educator, newspaper editor and politician for the Labour Party."	3	[POLITICAL_AFFILIATION]
"Tramaine Brock (born August 20, 1988) is an American football cornerback for the San Francisco 49ers in the National Football League (NFL)."	2	[NATIONALITY]
"Trent John Baalke (/ˈbɑːlkiː/ BAHL-kee) (born February 14, 1964) is the general manager of the San Francisco 49ers, an American football team in the National Football League (NFL)."	2	[DATE_OF_BIRTH]
"Tricia Sawyer born (April 6, 1968 in Pasadena, California) is an American make-up artist in the film and print industry."	3	[NATIONALITY]
"Trisha Silvers (born 19 April 1981 in Melbourne, Victoria) became known in Australia for surviving the tsunami of 26 December 2004, in which her new husband Troy Broadbridge was killed."	4	[PLACE_OF_BIRTH]
Triton was the father of Pallas and foster parent to the goddess Athena.	2	[CHILD_OF]
Trix Records was a record label set up in 1972 by folklorist Peter B. Lowry.	1	[DATE_FOUNDED]
Trotsky initially supported the Menshevik Internationalists faction of the Russian Social Democratic Labour Party.	3	[POLITICAL_AFFILIATION]
"Troy Maxfield, founding member, established OPFL for the purpose of creating a better way to service clients."	4	[FOUNDED_BY]
"Trudie Telesford-Pierre is the Deputy CEO at KCL Capital Market Brokers, sits on the Board of Directors, serves as the Company’s Corporate Secretary & heads the Risk, Legal & Compliance Division."	1	[CEO]
"Trusts for the benefit of Marshall and her sons own the 16% beneficial interest in Koch Industries;formerly owned by her husband, E. Pierce Marshall, to whom she was married from 1965 until his death in 2006."	1	[SPOUSE]
Trygve Magnus Slagsvold Vedum (born 1 December 1978) is a Norwegian politician for the Centre Party.	3	[POLITICAL_AFFILIATION]
"Tufts Medical Center is based in Boston, MA but also has satellite locations in areas including Quincy, Chelmsford, Framingham, and others."	3	[HEADQUARTERS]
"Tuning Fork Limited was set up in March of 2001 by Ing Joseph Caruana with the aim of being a business advisory firm that not only identified and provided business management solutions, but would then also be capable to work hand in hand with its clients to implement them."	4	[FOUNDED_BY]
"Turner Sports (TS) is the division of Turner Broadcasting System (a subsidiary of AT&T) responsible for sports broadcasts on Turner channels including TBS, TNT, TruTV, and CNN en Español (for occasional Spanish language simulcasts), and for operating the digital media outlets NCAA.com, NBA.com, PGATOUR.com and PGA.com."	4	[SUBSIDIARY_OF]
"Twerksy was born and raised in the Bronx, New York, where he grew up in the left-leaning Sholem Aleichem cooperative housing project."	4	[PLACE_OF_RESIDENCE]
"UBM plc is a global business-to-business (B2B) events organiser headquartered in London, United Kingdom."	4	[HEADQUARTERS]
"UKS is a subsidiary of Al Tanmiya Holding, a conglomerate committed to the development of Human Capital in the corporate and academic worlds."	4	[SUBSIDIARY_OF]
"Uceda School was founded in 1988 in the United States of America, and with schools located throughout New York, New Jersey, and Florida it has become one of the largest private chains of ESL schools in the US."	3	[DATE_FOUNDED]
Ulf Erik Knudsen (born 20 December 1964) is a Norwegian politician representing the Progress Party.	1	[POLITICAL_AFFILIATION]
"Umar, also spelled Omar (Arabic: عمر بن الخطاب, ʿUmar ibn Al-Khattāb, Umar Son of Al-Khattab, born c.583 CE – died 3 November 644 CE), was one of the most powerful and influential Muslim caliphs in history."	2	[DATE_OF_DEATH]
"Umedzhon Sharipov (Tajik: Умедҷон Шарипов, Persian: امیدجان شریپف; born on 4 October 1991) is a Tajikistani footballer who last played for FC Istiklol, and the Tajikistan national football team."	1	[NATIONALITY]
"UniGroup is a $1.7 billion transportation company and parent of United Van Lines, the nation’s leading corporate mover, and Mayflower Transit, the most well-known name in the moving industry."	3	[SUBSIDIARY_OF]
"UniGroup is also the parent company of UniGroup Relocation, UniGroup Logistics and other transportation related companies including Allegiant Move Management, which is a transportation management company for both corporate and government accounts, and Trans Advantage, which sells and finances rolling stock and sells movers’ supplies."	3	[SUBSIDIARY_OF]
"UniPress never took legal action against Stallman or his nascent Free Software Foundation,[citation needed] believing ""hobbyists and academics could never produce an Emacs that could compete"" with their product."	3	[EMPLOYEE_OR_MEMBER_OF]
"United Nations Security Council Resolution 841, adopted unanimously on 16 June 1993, after recognising the need for an urgent settlement to the situation in Haiti and the efforts of the Secretary-General of the United Nations Boutros Boutros-Ghali and the Secretary General of the Organization of American States João Clemente Baena Soares, the Council placed various international sanctions on Haiti."	4	[EMPLOYEE_OR_MEMBER_OF]
United Online is also the parent of Juno Online Services and BlueLight Internet Services.	4	[SUBSIDIARY_OF]
"Univision is headquartered in New York City, and has its major studios, production facilities, and business operations in Doral, Florida (near Miami)."	1	[HEADQUARTERS]
"Until 15 November 2013, he was the CEO of Belgacom, the leading telecommunications company of Belgium."	4	[CEO]
"Until September 2009, and for more than five years prior thereto, he had been Chairman of the Board of Directors and Chief Executive Officer of Axsys Technologies, Inc."	4	[CEO]
"Upon Anton's death in 1935, his sons Yaro and Edward carried the business into its second generation."	2	[DATE_OF_DEATH]
"Upon completion of his GCE O levels, he joined the Science Education Center for his higher secondary education He received his bachelor's degree in economics and marketing from the Curtin University, Perth, Australia."	1	[EDUCATED_AT]
"Upon graduating first in the class of 2005, Dr. Berard and his family moved to Holland in 2007 -- taking over as owners of their own practice in 2010."	1	[PLACE_OF_RESIDENCE]
"Upon his death, Ralph Bunche took up his work at the UN, but was removed from the post around six months after Bernadotte was assassinated, at the critical period of recognition of the fledgling state."	1	[EMPLOYEE_OR_MEMBER_OF]
"Upon his retirement, Stanley settled in Cape Town and was appointed Chief Commissioner of the South African Boy Scouts."	4	[PLACE_OF_RESIDENCE]
"Upon joining SHATEC, Chef Elvin was the Group Executive Chef overseeing Au Chocolat Pte Ltd and Tony`s Pizza Singapore."	2	[EMPLOYEE_OR_MEMBER_OF]
Upon marriage she moved to Melbourne where she competed for the Coburg Athletics Club alongside athletes such as Raelene Boyle and Jean Roberts.	4	[PLACE_OF_RESIDENCE]
User Friendly Media Inc. is a wholly owned subsidiary of Vast Capital Pool Ltd.	2	[SUBSIDIARY_OF]
"Utilizing his strategic management skills, he established Bayındır Life Insurance Company, partnering with Bayındır Holding Company."	2	[FOUNDED_BY]
"VTEL Jordan is a wholly owned subsidiary of VTEL Holdings, a leading regional telecom operator that is based in Amman."	4	[SUBSIDIARY_OF]
"Vadim Ayupov was born and raised in Ufa, one of the largest cities in Russia, and the capital of the Republic of Bashkortostan."	3	[PLACE_OF_RESIDENCE]
"Vadim Zinovyevich Rabinovich (sometimes spelled Vadym Rabynovych (Ukrainian: Вадим Зіновійович Рабинович; Russian: Вади́м Зино́вьевич Рабино́вич; Hebrew: ודים רבינוביץ'; born 4 August 1953, Kharkiv, USSR) is a Ukrainian businessman, politician, president of the All-Ukrainian Jewish Congress and leader of the Center political party, a presidential candidate in the elections of 2014, deputy of Ukraine VIII convocation of the Opposition Bloc."	2	[POLITICAL_AFFILIATION]
Vadim moved from Moscow to Los Angeles in 2010 to coach at The Los Angeles International Fencing Center.	3	[PLACE_OF_RESIDENCE]
"Vahan Hovhannisyan (August 16, 1956 – December 28, 2014) was an Armenian politician of the Armenian Revolutionary Federation (ARF)."	3	[POLITICAL_AFFILIATION]
"Valter Mainetti (Rome, 28 October 1947) is an Italian entrepreneur, CEO and majority shareholder of Sorgente Group."	4	[CEO]
"Valve Corporation (also known as Valve Software, commonly referred to as Valve) is an American video game developer and digital distribution company headquartered in Bellevue, Washington, United States."	4	[HEADQUARTERS]
"Various wrestlers have worked for IWA East Coast including WWE's Dean Ambrose, Kassius Ohno and Claudio Castagnoli."	4	[EMPLOYEE_OR_MEMBER_OF]
"Vartkess Knadjian (born 12 January 1955) is an English Armenian entrepreneur and businessman, and the current CEO of the oldest diamond company in the world, Backes and Strauss."	3	[NATIONALITY, CEO, DATE_OF_BIRTH]
"Venter founded Celera Genomics, The Institute for Genomic Research (TIGR) and the J. Craig Venter Institute (JCVI), and is now CEO of Human Longevity Inc."	4	[CEO, FOUNDED_BY]
"Verizon Wireless is wholly owned by Verizon Communications Inc. and is headquartered in Basking Ridge, N.J."	2	[HEADQUARTERS]
"Versare Car Company was a bus and trolley bus maker founded in 1925 and originally based in Watervliet, New York."	3	[HEADQUARTERS, DATE_FOUNDED]
Viax headquarter is in Venice area and operates with its shareholders companies in 15 countries with its business unit and all over the world with distribution network.	3	[HEADQUARTERS]
