text,label
"Haylee Wanstall (born December 21, 1992) in Toronto, Ontario is a film actress who debuted at the age of 7 on Queer as Folk.",['PLACE_OF_BIRTH']
"Safra Ada Catz (born December 1, 1961) is an American business executive.",['DATE_OF_BIRTH']
She completed her doctor of speech pathology degree (a professional doctorate) in March of 2006 at Nova Southeastern University (NSU).,['EDUCATED_AT']
"In 1978, he was the GOP nominee for governor, but was defeated by the Democratic incumbent, John Evans of Malad.",['POLITICAL_AFFILIATION']
"In 1999, Kewaunee Fabrications became a subsidiary of Oshkosh Corporation, one of the fastest growing companies in the United States.",['SUBSIDIARY_OF']
Frédérick Bousquet ([fʁe.de.ʁik bu.skɛ]) (born 8 April 1981 in Perpignan) is a freestyle and butterfly swimmer from France.,['PLACE_OF_BIRTH']
"McKee died in Morganton, North Carolina. ",['PLACE_OF_DEATH']
"The Company has a strong Board of Directors, led by Chief Executive Officer Bart Turtelboom, and has formed an International Advisory Council (IAC) to help guide its strategy.",['EMPLOYEE_OR_MEMBER_OF']
"I'm a Finnish new media marketing enthusiast with robust leadership skills and an abundance of demonstrated proficiency in social media management, B2C sales, and video production.",['NATIONALITY']
Mark Hall founded Caricature Art Inc. and has drawn caricatures since the age of six when he first drew Walter Cronkite!,['FOUNDED_BY']
"She has four adult children: Michael, Elizabeth, Chase, and Debra, and seven grandchildren; Mark has one daughter.",['CHILD_OF']
"Obafemi Lasode (born December 1955) is a Nigerian veteran film actor, songwriter,playwright, film producer and director.","['NATIONALITY', 'DATE_OF_BIRTH']"
"William George Watson, a bachelor aged 26, a Carman of 5 Vian Street, Lewisham, s/o William George Watson, an Undertaker's assistant (deceased); married Frances Lay Jones, a spinster aged 20, an Ironer of 7 Vian Street, Lewisham, d/o Daniel Jones, a Water turncock (deceased).",['SPOUSE']
"Riis has 4 sons, one of whom, Klaus Myren Riis, is also a wrestler and bodybuilder.",['CHILD_OF']
"The team was established as the San Diego Rockets, an expansion team originally based in San Diego, in 1967.",['HEADQUARTERS']
"She is the CEO of bioMASON, a biotechnology start-up grown from her Better Brick project.",['CEO']
"VTEL Jordan is a wholly owned subsidiary of VTEL Holdings, a leading regional telecom operator that is based in Amman.",['SUBSIDIARY_OF']
"Of Armenian descent, he was the founder and first president of the Armenian Academy of Sciences (1943–47).",['FOUNDED_BY']
Barclay died in Edinburgh on 20 March 1973.,"['DATE_OF_DEATH', 'PLACE_OF_DEATH']"
"Originally located in Roslyn, NY we have recently relocated to Glen Cove.",['HEADQUARTERS']
"Before Oracle, Abbie led customer success and sales teams at Opower, a clean tech software company, where she saw the company through IPO and acquisition.",['EMPLOYEE_OR_MEMBER_OF']
"Grupo M & Codevi is a vertically integrated textile company founded on 1986 by Fernando Capellán, its actual President & CEO.",['CEO']
"Deluxe was originally located in East Longmeadow, MA and is currently operating from 81 Ramah Circle South, Agawam, MA to better service its' valued customers.",['HEADQUARTERS']
"Monroe David Donsker (October 17, 1924 – June 8, 1991) was an American mathematician and a professor of mathematics at New York University (NYU).",['EMPLOYEE_OR_MEMBER_OF']
"My previous positions have included working as an Intern Library Assistant in Tullamore Central Library in Tullamore, Co.",['EMPLOYEE_OR_MEMBER_OF']
"Dr. Ernesto Foldats Andins (1925 – 2003), was born in Latvia, as Ernests Foldāts.","['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
"She recently moved from Madison and Wabash to this location, so you may already know her.",['PLACE_OF_RESIDENCE']
"The video was directed by Rob Zombie, featuring his signature style of blue lighting, zombies, and a regular female cameo, Rob Zombie's wife Sheri Moon Zombie.",['SPOUSE']
Bluegrass Services was started in 2007 and we offer Licensed Home Inspections to local home owners and REO Property Preservation a number of Real Estate Brokers and National Banks and REO Property Management Companies.,['DATE_FOUNDED']
Oliver Luke (1574–1648) was an English politician who sat in the House of Commons of England from 1614 to 1648.,['DATE_OF_BIRTH']
"Graham Arthur Barden (September 25, 1896 – January 29, 1967) was a US Representative from North Carolina between 1935 and 1961 for the Democratic Party.",['POLITICAL_AFFILIATION']
"Originally from France, I moved to Montreal in 2009 and have been studying at Concordia University since then.",['PLACE_OF_RESIDENCE']
"Stew Leonard Jr. is president and chief executive officer of Stew Leonard's, a unique family-owned and operated, farm-fresh grocery stores once called the 'The Disneyland of Dairy Stores' by The New York Times for its in-store entertainment and costumed characters.",['CEO']
"Jocelyne Saucier (born 27 may 1948 in Clair, New Brunswick) is a Canadian novelist and journalist based in Quebec.",['NATIONALITY']
"Now part of Mercedes-Benz's corporate art collection, Cars was unfinished at the time of Warhol's death in 1987.",['DATE_OF_DEATH']
"Tony Harborn (born 26 August 1956) is a Swedish Paralympian who won two silver medals at the sixth Paralympic Games in Arnhem, Netherlands 1980, in the 80m CP C and 800 m CP C events and the silver in the 1000m Cross Country C6 event at the seventh Paralympic Games, New York, USA 1984.",['DATE_OF_BIRTH']
"Formerly, he was the CEO of ELEKS, resigning in November 2014.",['CEO']
"In 2012, Wong founded Pixlee out of his dorm room at Stanford University with co-founders Awad Sayeed, Miraj Mohsin, and Jeff Chen.",['FOUNDED_BY']
"In December 1963, he was elected to succeed the recently deceased Congressman Bill Green as Chairman of the Philadelphia Democratic Party.",['POLITICAL_AFFILIATION']
The original idea by Rinspeed founder and CEO Frank M. Rinderknecht was inspired by the 1977 James Bond film The Spy Who Loved Me.,"['FOUNDED_BY', 'CEO']"
Founding member of PNDS and associated with the society in different capacity since its inception in 2003.,['DATE_FOUNDED']
"15 years ago, when Yollande moved from her native village in West Africa to Milwaukee, she saw an opportunity to share with her new community an honest experience of her African culture.",['PLACE_OF_BIRTH']
She is a licensed CPA in Kentucky and Ohio and is a member of the AICPA.,['EMPLOYEE_OR_MEMBER_OF']
"Valter Mainetti (Rome, 28 October 1947) is an Italian entrepreneur, CEO and majority shareholder of Sorgente Group.",['CEO']
"RNL was created in January 2013 by Dawn Williams, CAP-OM, MOS to encourage Administrative Assistants i.e. Switchboard, Receptionists, Clerks, Secretaries, PAs and Office Managers, in Africa and the East to enhance their careers by doing continuous learning and striving to be professional.",['FOUNDED_BY']
Neville Hiscock (27 March 1951 – 13 February 1983) was a New Zealand motorcycle racer in the 1970s and 1980s.,['DATE_OF_BIRTH']
Some of its workers founded Pyro Studios in 1998.,['DATE_FOUNDED']
"Only Kanger can offer this blend of beauty, quality, value and environmental responsibility to bamboo flooring customers.Kanger is the sole authorized bamboo flooring supplier of B&Q -China,a subsidiary of Kingfisher which is Europe's  No. 1 home improvement retailer and the third largest in the world.",['SUBSIDIARY_OF']
"In the 1940s she lived in South Carolina, later moving to Biarritz, France.",['PLACE_OF_RESIDENCE']
"Marie Russak died March 4, 1945, in Hollywood, Los Angeles, California.",['DATE_OF_DEATH']
"After completing High School, he migrated north to Newark, New Jersey where he went to work and began to pursue an education.",['PLACE_OF_RESIDENCE']
"Florence Vidor (July 23, 1895, Houston, Texas – November 3, 1977, Pacific Palisades, California) was an American actress.",['DATE_OF_BIRTH']
"Chris and his two sons, Chad Hitt and Carl 'Cj' Hitt; daughter, Carrie Hitt; step son, Dee Johnson; and step daughter, Rachelle Johnson work at Hitt Plumbing Company Inc.",['CHILD_OF']
"Adrian Picardi (born April 1987) is a bi-racial ""Italian-Korean"" American filmmaker based in Los Angeles, California.",['NATIONALITY']
"Trisha Silvers (born 19 April 1981 in Melbourne, Victoria) became known in Australia for surviving the tsunami of 26 December 2004, in which her new husband Troy Broadbridge was killed.",['PLACE_OF_BIRTH']
"Gelber continued to work and write in New York, where he also taught writing, directing and drama as a professor, chiefly at Brooklyn College, City University of New York, where he created the MFA program in playwriting.",['EMPLOYEE_OR_MEMBER_OF']
"Larsen died at age 85 in March 2005; he and his wife Barbara (1920–1990) are buried at the Riverside Thomas Cemetery in Blackfoot, Idaho.",['DATE_OF_DEATH']
In 1987 Mike and his wife Cathy formed Truman Door Systems to market sectional roll up doors that was then predominantly one-piece wood garage door market.,['SPOUSE']
"It is a subsidiary of United Online, which in turn is a subsidiary of investment bank B. Riley Financial.",['SUBSIDIARY_OF']
"Since Fall 2013, I have been pursuing an MBA & MIS dual degree at the University of Nebraska, Omaha, USA (AACSB Accredited), in order to develop my marketing and technology skills further.",['EDUCATED_AT']
"In 2010, Alain Weill, the Chairman and CEO of NextRadioTV sold 80% of La Tribune to Valérie Decamp for €1 and he still owns 20%.",['CEO']
"Politically, she was a board member of Kristiania Labour Party, and a deputy board member of the central board.",['POLITICAL_AFFILIATION']
"Maria Jane Dyer (16 January 1837 – 23 July 1870) was a British Protestant Christian missionary to China, and ""Mother"" of the China Inland Mission with her husband, founder James Hudson Taylor.",['SPOUSE']
"Colette Rolland (born 1943, in Dieupentale, Tarn-et-Garonne, France) is a French computer scientist and Professor of Computer Science in the department of Mathematics and Informatics at the University of Paris 1 Pantheon-Sorbonne, and a leading researcher in the area of information and knowledge systems, known for her work on meta-modeling, particularly goal modelling and situational method engineering.",['DATE_OF_BIRTH']
"American Title Service Agency was established in 2004 with primary offices in Scottsdale, Arizona specializing in lender escrow servicing.In October of 2007 the company was acquired by Ron Quain and Chris Hyman, both long term veterans of the title insurance and real estate industries in Maricopa County.",['DATE_FOUNDED']
"Chang Hee-jin (Korean: 장희진; born September 5, 1986) is a South Korean former swimmer, who specialized in sprint freestyle events.",['DATE_OF_BIRTH']
"Mortimer Jerome Adler (December 28, 1902 – June 28, 2001) was an American philosopher, educator, and popular author.",['AUTHOR']
"Mitch Eaglstein is the Founder, Chief Executive Officer and Director of FDCTech, Inc.","['FOUNDED_BY', 'CEO']"
"Anambra-native Umeh-Akamune is married to fashion designer and former actor Kese Jabari whom she had first met at the University of Benin; together they have four children, including a set of twins.",['SPOUSE']
"A subsidiary of Japan's Hino Motors, Hino first began supplying buses to Thailand in 1952.",['SUBSIDIARY_OF']
"After several years of losses in the early 1980s, in 1988 CDC started to leave the computer manufacturing business and sell the related parts of the company, a process that was completed in 1992 with the creation of Control Data Systems, Inc.",['DATE_FOUNDED']
Lion Group Malaysia is headed by chairman and chief executive officer William Cheng.,['CEO']
"In 1989 Don married Ruth, and when Robert retired Don had his 'R' replacement.",['SPOUSE']
Eric John Sever (born 1 April 1943) is a former Labour Party politician in England.,['POLITICAL_AFFILIATION']
"Founder, in 1998, along with Ennio Doris, of Alboran SPA (with which he has implemented the first European TV Company in finance), is also co-founder in 2006 of Mobango Ltd, one of the world's first Mobile Community.",['DATE_FOUNDED']
"Alexandra Polish: Aleksandra (died 20 April 1434 in Płock) was the youngest daughter of Algirdas, Grand Duke of Lithuania, and his second wife, Uliana of Tver.",['SPOUSE']
"I look after talent acquisition across this division on behalf of Futurestep (RPO), a Korn Ferry company.Asahi Beverages is the subsidiary of the Japanese beverage company, Asahi Group Holdings.",['SUBSIDIARY_OF']
"Tiryaki completed her Master's and doctoral studies at the Faculty of Law of the Comenius University in Bratislava, Slovakia.",['EDUCATED_AT']
"The bank has been headquartered in Columbus, Ohio since its merger with Bank One Corporation in 2004.",['HEADQUARTERS']
"The following year the couple divorced (after Cane faked his death and kept secrets from Lily), but reunited and were remarried in 2012.",['SPOUSE']
He worked in his father's shoe store before founding Florsheim Shoes in 1892.,['DATE_FOUNDED']
"The Asan Institute for Policy Studies (Korean: 아산정책연구원, Hanja: 峨山政策硏究院) is an independent, non-profit think tank based in Seoul, South Korea.",['HEADQUARTERS']
Harry Philip Heggie Gourlay (10 July 1916 – 20 April 1987) was a Scottish Labour Party politician.,['POLITICAL_AFFILIATION']
The journal was established in 1958 as the Journal of Environmental Engineering.,['DATE_FOUNDED']
"Johannes (""Hans"") Bernardus Everardus Hoogveld (born May 21, 1947 in Amersfoort, Utrecht) is a former water polo player from The Netherlands, who competed in two consecutive Summer Olympics for his native country, starting in 1968.",['PLACE_OF_BIRTH']
"Jeffrey C. Sprecher (born c. 1955) Is an American businessman and is the Founder, Chairman and CEO of Intercontinental Exchange and Chairman of the New York Stock Exchange.",['CEO']
"Gracia Couturier (born August 14, 1951) is a Canadian educator and writer.","['NATIONALITY', 'DATE_OF_BIRTH', 'AUTHOR']"
"He was born in London on 3 November 1685 in a family of medallists, engravers and goldsmiths.",['PLACE_OF_BIRTH']
"Following the 2000 breakup of the band, Chamberlin joined Pumpkins frontman Billy Corgan in the supergroup Zwan and also formed his own group, the Jimmy Chamberlin Complex.",['FOUNDED_BY']
"Denis William Cashmore (21 May 1907 – 13 October 1982) was a footballer for Watford Football Club, like his father George Cashmore before him.",['CHILD_OF']
"Occasional verses by Arthur fforde were published later in his life, until his death in 1985.",['DATE_OF_DEATH']
The roots of Gibbs & Dandy can be traced back to 1843 when it was an ironmongery business based in Luton.,['HEADQUARTERS']
"In May 1925 he moved to Detroit and articled with the leading firm of Smith, Hinchman & Grylls in 1925-28.",['PLACE_OF_RESIDENCE']
The Association was established in 1996.,['DATE_FOUNDED']
"KBSL was founded in 1987, as a fully owned subsidiary of the largest conglomerate in Sri Lanka, the John Keells Holdings.",['SUBSIDIARY_OF']
"Venter founded Celera Genomics, The Institute for Genomic Research (TIGR) and the J. Craig Venter Institute (JCVI), and is now CEO of Human Longevity Inc.",['CEO']
"Olivia is a current student enrolled at California Polytechnic State University in San Luis Obispo, CA.",['EDUCATED_AT']
"In 2008 she and her family moved to The Netherlands, where she acquired a VWO (A-levels) diploma and continued studying the piano under Ksenia Kouzmenko and Henk Ekkel.",['PLACE_OF_RESIDENCE']
"""In 1937 Beveridge was awarded a Commonwealth Fellowship and went with his first wife, Patricia, and infant son John, to work in the Rockefeller Institute in Princeton, studying swine influenza virus, on which he worked with Richard Shope.",['CHILD_OF']
"Yaskawa America, Inc. - Drives and Motion Division began operations in 1967 and is headquartered in Waukegan, Illinois.",['HEADQUARTERS']
Ole Klemet J. Sara (28 May 1936 – 29 April 2013) was a Norwegian politician for the Labour Party.,['POLITICAL_AFFILIATION']
"Automobili Stanguellini is an Italian maker of small sports cars, based in Modena and founded by Vittorio Stanguellini; it was most active between 1946 and 1960.",['HEADQUARTERS']
"Formed in 1987 to write private mortgage insurance, Triad Guaranty Insurance Corporation, In Rehabilitation (""Triad"") is a wholly owned subsidiary of Triad Guaranty Inc.",['SUBSIDIARY_OF']
"After finishing his studies in Barcelona, he moved to Munich (Germany) where he continued his oboe and English horn studies with Prof. Ingo Goritzki, who is considered one of the best teachers of his time and the main teacher of the best principal oboes in the European Orchestras.",['PLACE_OF_RESIDENCE']
"Victor Daniel Katz Jora known as Daniel Katz born in 1961, is an Argentine politician.",['DATE_OF_BIRTH']
"Mary Catherine Jordan (born November 10, 1960) is a Pulitzer Prize-winning American journalist for the Washington Post.",['NATIONALITY']
"It was developed in some haste under the manufacturer’s Technical Director, Ferdinand Porsche in parallel with the smaller Mercedes-Benz W 01 (which never progressed beyond the prototype stage) and the two-litre-engined Mercedes-Benz W02 following the creation of Daimler-Benz, formally in July 1926, from the fusion of the Daimler and Benz & Cie auto-businesses.",['DATE_FOUNDED']
"Jean and his brother James inherited their father's wealth, over one million French Francs, on his death in 1905.",['DATE_OF_DEATH']
"In 1956, he emigrated from England to Canada to work as a miner in the gold mines in the Red Lake, Ontario district.",['PLACE_OF_RESIDENCE']
Binod Kumar Bhattarai is the founding President of Inter-Party Society-Nepal (IPAS-Nepal) since 2014.,['FOUNDED_BY']
I moved from Chicago to Miami in March 2012 to finish my bachelors degree at Florida International University.,['PLACE_OF_RESIDENCE']
"Olivia did not participate in any agriculture courses or FFA activities in high school, but attending Cal Poly for a degree in Animal Science was almost a ""no brainer"", as she has always had an interest in learning about various animal species.",['EDUCATED_AT']
"I was born and schooled in Albury, NSW and then spent a few years in Wagga Wagga and Perth whilst gaining my accountancy qualifications and experience.",['PLACE_OF_BIRTH']
"Victor Henry Palmieri (born February 16, 1930) is an American lawyer, real estate financier and corporate turnaround specialist.",['NATIONALITY']
"A resident of Arizona for over 24 years, Mr. Waldygo holds a Bachelor of Science in Journalism from West Virginia University, with a major in public relations.",['PLACE_OF_RESIDENCE']
"His major work prior to his death in 2009 was Class Cleansing: The Massacre at Katyn, which received the Hannah Arendt Prize for Political Thought from the Heinrich Boell Foundation.",['DATE_OF_DEATH']
"Prince Alexandre de Merode (born May 24, 1934 in Etterbeek, Belgium - died November 19, 2002) was a member of the Belgian princely House of Merode and was the head of drug testing policy for the International Olympic Committee (IOC) until his death.",['DATE_OF_DEATH']
"In 2003, Eni acquired Agip Petroli S.p.A., creating the Refining and Marketing Division (R&M).",['DATE_FOUNDED']
"He was born in Warsaw, Congress Poland, son of Edward Bogumił Strasburger (1803–1874).","['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
"She later married and divorced Francis P. MacAlpine, who was from Alabama.",['SPOUSE']
"Known as 'Jennychen' in the Marx circle, Jenny Longuet, Marx's eldest daughter, was a socialist activist.",['CHILD_OF']
"Peter McCabe (born Peter Henry McCabe; 7 November 1945 – April 1998) was an English author and music journalist, who wrote in a variety of genres.","['NATIONALITY', 'AUTHOR']"
Marios Garoyian (Greek: Μάριος Καρογιάν; Armenian: Մարիոս Կարոյեան; born 31 May 1961) is a Cypriot-Armenian politician.,['DATE_OF_BIRTH']
"On 16 May 1987, in Oakville (near Toronto), Hermann married Deborah Cully (born 2 December 1961, in Belfast), daughter of Robert and Myrna Ruth Cully.",['CHILD_OF']
"Oleksiy Oleksiyovych Skrypnyk (Ukrainian: Олексій Олексійович Скрипник, born 8 March 1964 in Lviv) is a Ukrainian politician.",['NATIONALITY']
"Erica graduated magna cum laude from the University of Louisville, with a BSBA in Accountancy.",['EDUCATED_AT']
"We also have a partnership agreement with The Geophysical Surveying Co, a JAPEX subsidiary.",['SUBSIDIARY_OF']
"The Academy was founded in 1774 by Alexander Macwhorter, a leading cleric and advisor to George Washington.",['DATE_FOUNDED']
"Smith studied social philosophy at the University of Glasgow and at Balliol College, Oxford, where he was one of the first students to benefit from scholarships set up by fellow Scot, John Snell.",['EDUCATED_AT']
Also known as A. Orwasher Handmade Bread Inc. it was established in 1916 on 78th Street in the Yorkville area of the New York City borough of Manhattan and it is now one of last vestiges of the thriving immigrant population that lived in that area around the start of the 20th century.,['DATE_FOUNDED']
Julius Adler (23 January 1894 – 8 April 1945) was a German politician and member of the Communist Party of Germany.,['POLITICAL_AFFILIATION']
Olav Terje Bergo (born 8 October 1946) is a Norwegian former newspaper editor.,['NATIONALITY']
"Tim and his wife, Jo, reside in Arlington and have been happily married for more than 40 years.",['SPOUSE']
"Harshita Srivastava, CEO of LPC Advisors, founded Priyanshi films and entertainment in the wake of her long-lived dream of producing and directing films.","['FOUNDED_BY', 'CEO']"
Abdullah Levent Tüzel (born 12 July 1961) is a Turkish politician who was one of the founders of the Labour Party (EMEP) in 1996.,['POLITICAL_AFFILIATION']
"His half-brother Geoffrey (died 1212), who was born a year before William, did later hold that office, causing the confusion.",['DATE_OF_DEATH']
"Jewish Community Center, located in West Bloomfield, Mich., offers a variety of educational, cultural and child development programs.",['HEADQUARTERS']
"Delvic Dyvon ""Dino"" Philyaw (born October 30, 1970) is a retired American professional football player who served as a running back and kick returner for the National Football League's Carolina Panthers and New Orleans Saints.","['NATIONALITY', 'DATE_OF_BIRTH']"
"He was born on August 4, 1926 to Walter and Barbara (Carl) Schiel in Bay Shore, Long Island, New York.",['DATE_OF_BIRTH']
"Established in 1995, Ningbo Haifei Electrical Appliance Co., Ltd. is one of the most famous manufacturers of household appliances in China.",['DATE_FOUNDED']
In 2000 I married Elvin and moved from California to Oregon where I continued running Lenas Supplements Plus.,['SPOUSE']
"Yasuo Aiuchi (相内 康夫 Yasuo Aiuchi, born 12 November 1971) is a Japanese snowboarder.",['NATIONALITY']
"Inspired by... fellow yogis and the extraordinary social entrepreneurs they met traveling to places like South Africa and Thailand, he and his husband Steve Dobbins sought to find a way to take the love and light they experienced on their yoga mats out into the world.",['SPOUSE']
"Lewis Walker III, his eldest son, joined him the same year after finishing college and a Naval tour of duty.",['CHILD_OF']
I resigned from NIH in August 2013 and am spending most of my time these days building a website that allows people to acquire many of the goods and services they need for pennies on the dollar.,['EMPLOYEE_OR_MEMBER_OF']
"Valve Corporation (also known as Valve Software, commonly referred to as Valve) is an American video game developer and digital distribution company headquartered in Bellevue, Washington, United States.",['HEADQUARTERS']
"His brother Steven Nielsen is CEO of Dycom Industries, Inc. (NYSE: DY).",['CEO']
She was the wife of Swedish Prime Minister Tage Erlander from 1930 until his death in 1985.,['SPOUSE']
"China Southern Airlines Company Limited is an airline headquartered in Baiyun District, Guangzhou, Guangdong Province, China.",['HEADQUARTERS']
"She was the youngest daughter of king Ferdinand VII of Spain and his fourth wife Maria Christina of the Two Sicilies, the queen-regent, who was also his niece.",['CHILD_OF']
"Born November 10, 1891, in the Italian town of Termini Imerese, Palermo, Sicily, he first worked for General Electric (GE) in New York.",['PLACE_OF_BIRTH']
Bellevue was the home of Henry Morrison Flagler when he partnered up with John D. Rockefeller to start Standard Oil.,['FOUNDED_BY']
"Jesús Daniel Castillo Ortiz Jr. (born July 15, 1962) is a professional wrestler, and son of a professional wrestler, best known in his native Puerto Rico as Huracan Castillo.","['PLACE_OF_BIRTH', 'DATE_OF_BIRTH']"
I am currently a student at the Smith School of Business at the University of Maryland and am planning on double majoring in Accounting and Finance.,['EDUCATED_AT']
"John Tyler Haight (October 15, 1841 – December 3, 1892) was an American Democratic Party politician from New Jersey, who served on the Colts Neck Township Committee, the Monmouth County, New Jersey Board of Chosen Freeholders and as Monmouth County Clerk.",['POLITICAL_AFFILIATION']
"Carl Gustaf Tötterman (b. June 21, 1836 Pyhäjärvi Vpl., now Otradnoye, Priozersky District, Leningrad Oblast – May 20, 1895 Helsinki) was the second director of the Finnish Missionary Society, occupying this position from 1877 until his death in 1895.",['DATE_OF_DEATH']
Rahul Arora is the CEO of the Institutional Equities Business in Nirmal Bang Securities Pvt. Ltd.,['CEO']
"AUTOMATED CONVEYOR SYSTEMS, INC. was founded in 1975 by Mr. James D. Taylor and Mr. George Ramsey.",['DATE_FOUNDED']
"The American Hardware Manufacturers Association (AHMA), founded in 1901, is a trade association headquartered in Schaumburg, Illinois, serving U.S. manufacturers who produce goods in the ""hardlines"" industry, including the product categories of household hardware, tools, lawn and garden, paint and decor, major appliances, sports, and toys.",['HEADQUARTERS']
"April 2016 we purchased Critter Care Plus and moved from Carrollton, VA to Carrollton, GA.",['PLACE_OF_RESIDENCE']
"Born in Paris in 1989, I obtained a Education Advanced Level in Condorcet in 2008.",['PLACE_OF_BIRTH']
"He was born in Port Hope, Upper Canada in 1823, the son of John David Smith.",['PLACE_OF_BIRTH']
"Born in Allentown, she was the daughter of Theodore and Concetta (Elia) Goletz, of Bethlehem, and the wife of Joseph R. Kospiah, of Northampton.",['CHILD_OF']
